theta_deg,u_D_meV,fit_status,cG_inf,rmse_cG_fit,selected_cG_inf_lt_m0p02,percent_error
3.2,1.0,fit_ok_best5,-0.0486889615068293,1.0719596266606229e-07,True,0.0002201648163126802
3.2,1.5,fit_ok_best5,-0.0493155707651854,1.750159464818007e-07,True,0.00035488983249354214
3.2,2.0,fit_ok_best5,-0.0501960896748931,2.700301769516568e-07,True,0.000537950622649237
3.2,2.5,fit_ok_best5,-0.0513222884792697,9.32153311810002e-07,True,0.0018162738635213453
3.2,3.0,fit_ok_best5,-0.0526281310897733,1.211663158155078e-06,True,0.0023023108232519554
3.2,3.5,fit_ok_best5,-0.0542049531688089,1.2865209857485415e-06,True,0.002373438054160783
3.2,4.0,fit_ok_best5,-0.0826774922261834,0.0002572523015109,True,0.31115155356566315
3.2,4.5,fit_ok_best5,-0.0823294824437328,0.0003048870360237,True,0.3703254617591843
3.2,5.0,fit_ok_best5,-0.0813125466941862,0.0003239117999471,True,0.39835402175425844
3.2,5.5,fit_ok_best5,-0.0795108285158138,0.0002631073631261,True,0.3309075858438212
3.2,6.0,fit_ok_best5,-0.0711870639466791,0.0005683372013423,True,0.7983714594100956
3.2,6.5,fit_ok_best5,-0.0673178965528284,0.0004958439896839,True,0.7365708304548425
3.2,7.0,fit_ok_best5,0.0251887150244562,2.2569963208993773e-05,False,
3.2,7.5,fit_ok_best5,0.0210442479420772,4.797467905619865e-06,False,
3.2,8.0,fit_ok_best5,0.0184446368130043,6.673818077820416e-06,False,
3.2,8.5,fit_ok_best5,0.0164964403505501,8.510936081507187e-06,False,
3.2,9.0,fit_ok_best5,0.014512284343704,5.925929248350112e-06,False,
3.2,9.5,fit_ok_best5,0.0132803650126449,2.3491896678850124e-06,False,
3.2,10.0,fit_ok_best5,0.0122763682497982,1.985429534493873e-06,False,
3.2,10.5,fit_ok_best5,0.0114918485976325,1.2885909570185498e-06,False,
3.2,11.0,fit_ok_best5,0.0107183461999195,2.3793551369774637e-06,False,
3.2,11.5,fit_ok_best5,0.010135063951005,2.4360299224308755e-06,False,
3.2,12.0,fit_ok_best5,0.0095454149241735,1.6439315579956771e-06,False,
3.2,12.5,fit_ok_best5,0.0090572654691516,3.121086245040067e-06,False,
3.2,13.0,fit_ok_best5,0.0086789112642998,4.378369372020747e-06,False,
3.2,13.5,fit_ok_best5,0.0082459241948757,3.2106644809980313e-06,False,
3.2,14.0,fit_ok_best5,0.0076151522199365,4.082185512324581e-06,False,
3.2,14.5,fit_ok_best5,0.0072597370568093,4.4369459455587105e-06,False,
3.2,15.0,fit_ok_best5,0.0068745497635235,1.296623138884703e-06,False,
3.2,15.5,fit_ok_best5,0.0066491530560175,1.2554795523088511e-06,False,
3.2,16.0,fit_ok_best5,0.0063699606054448,9.58602974388146e-07,False,
3.2,16.5,fit_ok_best5,0.0061140971771757,1.0973825002779093e-06,False,
3.2,17.0,fit_ok_best5,0.0059473193830269,9.715072129019809e-07,False,
3.2,17.5,fit_ok_best5,0.0057233421933948,8.142373719020732e-07,False,
3.2,18.0,fit_ok_best5,0.005543532764783,2.3645133194079053e-06,False,
3.2,18.5,fit_ok_best5,0.0053862912890362,1.263396886439254e-06,False,
3.2,19.0,fit_ok_best5,0.005053259146172,2.890685488236174e-06,False,
3.2,19.5,insufficient_clean_finite,,,False,
3.2,20.0,insufficient_clean_finite,,,False,
3.25,0.0,fit_ok_best5,-0.0478311435013623,3.10821937434493e-07,True,0.0006498317093875046
3.25,0.5,fit_ok_best5,-0.0479815518308994,2.0565480390694115e-07,True,0.000428612239620192
3.25,1.0,fit_ok_best5,-0.048352182698168,8.825553479515368e-08,True,0.00018252647527015894
3.25,1.5,fit_ok_best5,-0.0489675557575728,1.475417252807532e-07,True,0.00030130506413511554
3.25,2.0,fit_ok_best5,-0.0498315036432034,2.1202436764884249e-07,True,0.0004254825805918879
3.25,2.5,fit_ok_best5,-0.0509397311237414,6.785233061256298e-07,True,0.0013320119505094746
3.25,3.0,fit_ok_best5,-0.052208199913444,1.1841582442836967e-06,True,0.0022681460886353356
3.25,3.5,fit_ok_best5,-0.0537725874204332,1.3303341291180908e-06,True,0.002474000588285944
3.25,4.0,fit_ok_best5,-0.0555607614036489,1.3571198200389618e-06,True,0.0024425867928257626
3.25,4.5,fit_ok_best5,-0.0828837985561025,0.0003707924490875,True,0.4473642081407712
3.25,5.0,fit_ok_best5,-0.0820161360254494,0.0004273783269509,True,0.5210905410348589
3.25,5.5,fit_ok_best5,-0.080364956921117,0.0004407936323908,True,0.5484898508979047
3.25,6.0,fit_ok_best5,-0.0777896244945962,0.0003291043172519,True,0.42306968235174064
3.25,6.5,fit_ok_best5,-0.0676435527708842,0.000515214630311,True,0.7616611032482073
3.25,7.0,fit_ok_best5,-0.0475951995088213,0.0003587587419712,True,0.7537708543583427
3.25,7.5,fit_ok_best5,0.0237257661197982,1.117328982574918e-05,False,
3.25,8.0,fit_ok_best5,0.0205500702123773,5.2175911329409e-06,False,
3.25,8.5,fit_ok_best5,0.0182436336381184,7.397350263733179e-06,False,
3.25,9.0,fit_ok_best5,0.0159925955784855,8.21420643378625e-06,False,
3.25,9.5,fit_ok_best5,0.0145672854556648,4.950824299390706e-06,False,
3.25,10.0,fit_ok_best5,0.0134118530500022,1.5725858347098804e-06,False,
3.25,10.5,fit_ok_best5,0.0124637679152014,2.21446699132071e-06,False,
3.25,11.0,fit_ok_best5,0.0117034417014441,2.1130935869562015e-06,False,
3.25,11.5,fit_ok_best5,0.0109964940010206,2.725827668689471e-06,False,
3.25,12.0,fit_ok_best5,0.0103824208699608,2.3080346275614635e-06,False,
3.25,12.5,fit_ok_best5,0.009817899856999,2.029497210539592e-06,False,
3.25,13.0,fit_ok_best5,0.0093260521052693,3.1844453000808984e-06,False,
3.25,13.5,fit_ok_best5,0.0089564838219574,4.382240867307796e-06,False,
3.25,14.0,fit_ok_best5,0.0085273335852572,3.263595779130734e-06,False,
3.25,14.5,fit_ok_best5,0.0078912364591355,4.301260637825123e-06,False,
3.25,15.0,fit_ok_best5,0.0075368604794402,4.602519366127436e-06,False,
3.25,15.5,fit_ok_best5,0.0071558135193559,1.7326529947597342e-06,False,
3.25,16.0,fit_ok_best5,0.0069266316491679,1.334741685370486e-06,False,
3.25,16.5,fit_ok_best5,0.00664636792035,9.791879074081464e-07,False,
3.25,17.0,fit_ok_best5,0.0063889589762247,1.0545091046844615e-06,False,
3.25,17.5,fit_ok_best5,0.0062234998023707,1.0812125367962267e-06,False,
3.25,18.0,fit_ok_best5,0.0059977471508448,8.481289595407915e-07,False,
3.25,18.5,fit_ok_best5,0.0058145315687565,2.53811897237525e-06,False,
3.25,19.0,insufficient_clean_finite,,,False,
3.25,19.5,insufficient_clean_finite,,,False,
3.25,20.0,insufficient_clean_finite,,,False,
3.3,0.0,fit_ok_best5,-0.0475062253628837,3.8254614044175587e-07,True,0.0008052547587597575
3.3,0.5,fit_ok_best5,-0.0476289252278669,3.319840332220767e-07,True,0.0006970218866661267
3.3,1.0,fit_ok_best5,-0.0479955642322143,1.8381995995696392e-07,True,0.00038299364305334114
3.3,1.5,fit_ok_best5,-0.0486263773682004,1.6424682856201574e-07,True,0.00033777311297186253
3.3,2.0,fit_ok_best5,-0.0494773520722238,2.7062629080392e-07,True,0.0005469700367329227
3.3,2.5,fit_ok_best5,-0.050569532033295,4.5021726526819307e-07,True,0.000890293516997092
3.3,3.0,fit_ok_best5,-0.0518248153113041,1.212985948047768e-06,True,0.0023405504501299973
3.3,3.5,fit_ok_best5,-0.0533394825149712,1.354108626246876e-06,True,0.0025386609738232992
3.3,4.0,fit_ok_best5,-0.0551081055964974,1.3970211458534806e-06,True,0.0025350556523980267
3.3,4.5,fit_ok_best5,-0.083459971889973,0.0004209611922276,True,0.5043869326754169
3.3,5.0,fit_ok_best5,-0.082758145141519,0.0005037398025513,True,0.6086890924027952
3.3,5.5,fit_ok_best5,-0.0812821554185266,0.0005678726557442,True,0.6986436971561474
3.3,6.0,fit_ok_best5,-0.0788693081162295,0.0005658053938704,True,0.7173961676404896
3.3,6.5,fit_ok_best5,-0.0753556220049546,0.0003595877389609,True,0.4771876727887101
3.3,7.0,fit_ok_best5,-0.0550930610819332,0.0010512829963696,True,1.9081949264103422
3.3,7.5,fit_ok_best5,0.0278652650896287,5.390326412075198e-05,False,
3.3,8.0,fit_ok_best5,0.0228037575208344,4.693296187194857e-06,False,
3.3,8.5,fit_ok_best5,0.0202199792096503,6.117105914336086e-06,False,
3.3,9.0,fit_ok_best5,0.0181341418509037,8.259077911214454e-06,False,
3.3,9.5,fit_ok_best5,0.0160013626633948,7.465253508645035e-06,False,
3.3,10.0,fit_ok_best5,0.0146688716576595,3.916413417702081e-06,False,
3.3,10.5,fit_ok_best5,0.0135785038253607,1.6115977438127784e-06,False,
3.3,11.0,fit_ok_best5,0.0126803393855599,2.364527266604349e-06,False,
3.3,11.5,fit_ok_best5,0.0119031234190662,2.585414771594684e-06,False,
3.3,12.0,fit_ok_best5,0.0113200907830485,2.5233874526967584e-06,False,
3.3,12.5,fit_ok_best5,0.0106475588800944,2.22986065171977e-06,False,
3.3,13.0,fit_ok_best5,0.0101111973863851,2.812589278976058e-06,False,
3.3,13.5,fit_ok_best5,0.0096082711140745,3.302652119022864e-06,False,
3.3,14.0,fit_ok_best5,0.0092471117295285,4.416950521251605e-06,False,
3.3,14.5,fit_ok_best5,0.0088209489670015,3.35259505321771e-06,False,
3.3,15.0,fit_ok_best5,0.008179481653778,4.445714141598293e-06,False,
3.3,15.5,fit_ok_best5,0.0078253660809674,4.75544212425208e-06,False,
3.3,16.0,fit_ok_best5,0.0075156850203526,1.963353103529738e-06,False,
3.3,16.5,fit_ok_best5,0.0072148593077598,1.415293829091706e-06,False,
3.3,17.0,fit_ok_best5,0.006933293490687,1.0078589944619174e-06,False,
3.3,17.5,fit_ok_best5,0.0066741322162675,1.005653721817618e-06,False,
3.3,18.0,fit_ok_best5,0.0065099573673652,1.2098356347289548e-06,False,
3.3,18.5,fit_ok_best5,0.0062823309895746,8.989300213868721e-07,False,
3.3,19.0,insufficient_clean_finite,,,False,
3.3,19.5,insufficient_clean_finite,,,False,
3.3,20.0,insufficient_clean_finite,,,False,
3.35,0.0,fit_ok_best5,-0.0471881824808515,4.489080202948015e-07,True,0.0009513144959057576
3.35,0.5,fit_ok_best5,-0.0473095646843567,4.0393984559051434e-07,True,0.0008538227909843364
3.35,1.0,fit_ok_best5,-0.0476722690009592,2.6618381908095925e-07,True,0.0005583619673643045
3.35,1.5,fit_ok_best5,-0.0482721580787177,1.0345397937370237e-07,True,0.0002143139720519628
3.35,2.0,fit_ok_best5,-0.0491071973458827,1.792746024297145e-07,True,0.00036506787623616116
3.35,2.5,fit_ok_best5,-0.0502111055756551,2.751405113499e-07,True,0.0005479674430496948
3.35,3.0,fit_ok_best5,-0.0515155883782314,1.019523790466268e-06,True,0.0019790588102786407
3.35,3.5,fit_ok_best5,-0.0529461126967208,1.4531108524330489e-06,True,0.0027445090459361464
3.35,4.0,fit_ok_best5,-0.0546810872184339,1.5234123254468906e-06,True,0.0027859949443970146
3.35,4.5,fit_ok_best5,-0.086744528937614,0.0001756599625657,True,0.2025026416271547
3.35,5.0,fit_ok_best5,-0.0866574113847716,0.0002296475687683,True,0.2650062644366691
3.35,5.5,fit_ok_best5,-0.0859459540649156,0.0002680609364026,True,0.3118947707534105
3.35,6.0,fit_ok_best5,-0.0844850004876285,0.0002590148894472,True,0.306580917266052
3.35,6.5,fit_ok_best5,-0.0767034295531942,0.0006899865974648,True,0.899551169333688
3.35,7.0,fit_ok_best5,-0.0650098152214985,0.001042757548183,True,1.6040001723280763
3.35,7.5,fit_ok_best5,-0.0563038983573757,0.0007408814662737,True,1.3158617571577902
3.35,8.0,fit_ok_best5,0.0255610018633449,1.9377022023577e-05,False,
3.35,8.5,fit_ok_best5,0.022480354020049,5.428166250524553e-06,False,
3.35,9.0,fit_ok_best5,0.0200151139618482,6.919004531306584e-06,False,
3.35,9.5,fit_ok_best5,0.018098743803454,9.272523317776353e-06,False,
3.35,10.0,fit_ok_best5,0.0160653104966265,6.676726503952928e-06,False,
3.35,10.5,fit_ok_best5,0.014812014326601,2.8580586841326266e-06,False,
3.35,11.0,fit_ok_best5,0.0137771511035243,2.0434281396158293e-06,False,
3.35,11.5,fit_ok_best5,0.0129757561310685,1.663452531166564e-06,False,
3.35,12.0,fit_ok_best5,0.0121568556924573,2.5966901458515597e-06,False,
3.35,12.5,fit_ok_best5,0.0115943696909388,1.461636051217498e-06,False,
3.35,13.0,fit_ok_best5,0.0109301967029391,2.2038175198573702e-06,False,
3.35,13.5,fit_ok_best5,0.010458404040422,2.8435199376985855e-06,False,
3.35,14.0,fit_ok_best5,0.0099040729713696,3.467534004516018e-06,False,
3.35,14.5,fit_ok_best5,0.0095510106688882,4.483231987114939e-06,False,
3.35,15.0,fit_ok_best5,0.0091270565783916,3.4718115153544302e-06,False,
3.35,15.5,fit_ok_best5,0.0084797130764309,4.5834494503360676e-06,False,
3.35,16.0,fit_ok_best5,0.0081255701808293,4.898003085556988e-06,False,
3.35,16.5,fit_ok_best5,0.0078166274387086,1.8199339069075536e-06,False,
3.35,17.0,fit_ok_best5,0.0075141877251217,1.501612025934856e-06,False,
3.35,17.5,fit_ok_best5,0.0072310943016878,1.0525992348552306e-06,False,
3.35,18.0,fit_ok_best5,0.0069699725579551,9.550037610940138e-07,False,
3.35,18.5,fit_ok_best5,0.006789336985468,4.185168187373501e-06,False,
3.35,19.0,insufficient_clean_finite,,,False,
3.35,19.5,insufficient_clean_finite,,,False,
3.35,20.0,insufficient_clean_finite,,,False,
3.4000000000000004,0.0,fit_ok_best5,-0.0468769565383562,5.062745247740339e-07,True,0.0010800072405719944
3.4000000000000004,0.5,fit_ok_best5,-0.0469971470752784,4.681929371334465e-07,True,0.0009962156562046444
3.4000000000000004,1.0,fit_ok_best5,-0.0473563155561113,3.469818173691477e-07,True,0.0007327044202964179
3.4000000000000004,1.5,fit_ok_best5,-0.0479503857182947,1.4853588911768254e-07,True,0.00030976995678475027
3.4000000000000004,2.0,fit_ok_best5,-0.0487739806164912,2.1763492202773454e-07,True,0.00044621111354226637
3.4000000000000004,2.5,fit_ok_best5,-0.0498333386407286,2.207939495431623e-07,True,0.0004430647345042787
3.4000000000000004,3.0,fit_ok_best5,-0.0511526445624395,7.290757916458278e-07,True,0.0014252944258940142
3.4000000000000004,3.5,fit_ok_best5,-0.0525707220699245,1.5442718363856248e-06,True,0.0029375130787277063
3.4000000000000004,4.0,fit_ok_best5,-0.0542538182913438,1.6460164909047435e-06,True,0.0030339182434416154
3.4000000000000004,4.5,fit_ok_best5,-0.0561857644606749,1.5743038539581008e-06,True,0.002801962150145657
3.4000000000000004,5.0,fit_ok_best5,-0.0872570271969053,0.0002874038384527,True,0.32937615191054004
3.4000000000000004,5.5,fit_ok_best5,-0.0866999535008156,0.0003546625942845,True,0.40906895559195844
3.4000000000000004,6.0,fit_ok_best5,-0.0854130010010415,0.0003979615316025,True,0.4659261786126065
3.4000000000000004,6.5,fit_ok_best5,-0.0832312361876891,0.0003693790172227,True,0.44379854744646413
3.4000000000000004,7.0,fit_ok_best5,-0.0737014455937674,0.0007939724762322,True,1.0772820937712282
3.4000000000000004,7.5,fit_ok_best5,-0.0594589598048401,0.0008837004870106,True,1.4862360355968833
3.4000000000000004,8.0,fit_ok_best5,0.0311582836274884,0.0001300927820838,False,
3.4000000000000004,8.5,fit_ok_best5,0.0250516657085044,1.2626056870475342e-05,False,
3.4000000000000004,9.0,fit_ok_best5,0.0221411781621798,5.241912551721413e-06,False,
3.4000000000000004,9.5,fit_ok_best5,0.0199090535400088,7.704629914196417e-06,False,
3.4000000000000004,10.0,fit_ok_best5,0.0176226057381276,9.271158010667996e-06,False,
3.4000000000000004,10.5,fit_ok_best5,0.0161780219239333,5.8834319431921365e-06,False,
3.4000000000000004,11.0,fit_ok_best5,0.0149924951882784,1.940554666196619e-06,False,
3.4000000000000004,11.5,fit_ok_best5,0.0140056394402342,2.3897253999943105e-06,False,
3.4000000000000004,12.0,fit_ok_best5,0.0132291922725265,1.3905176856754628e-06,False,
3.4000000000000004,12.5,fit_ok_best5,0.0124328932277645,2.716445736763664e-06,False,
3.4000000000000004,13.0,fit_ok_best5,0.0118869260176568,1.8332551521879704e-06,False,
3.4000000000000004,13.5,fit_ok_best5,0.0112301550690383,2.2310698371426686e-06,False,
3.4000000000000004,14.0,fit_ok_best5,0.0107869516278134,3.2554117553661323e-06,False,
3.4000000000000004,14.5,fit_ok_best5,0.0102137421341315,3.667535156891028e-06,False,
3.4000000000000004,15.0,fit_ok_best5,0.0098684437731157,4.579954073892821e-06,False,
3.4000000000000004,15.5,fit_ok_best5,0.0094460107614965,3.615611282158403e-06,False,
3.4000000000000004,16.0,fit_ok_best5,0.0087922538607429,4.718664982863211e-06,False,
3.4000000000000004,16.5,fit_ok_best5,0.0084378207851889,5.032244371642454e-06,False,
3.4000000000000004,17.0,fit_ok_best5,0.0081289061119118,1.835495603224968e-06,False,
3.4000000000000004,17.5,fit_ok_best5,0.007824995144495,1.596616175001476e-06,False,
3.4000000000000004,18.0,fit_ok_best5,0.0075401573822785,1.1198718305721142e-06,False,
3.4000000000000004,18.5,insufficient_clean_finite,,,False,
3.4000000000000004,19.0,insufficient_clean_finite,,,False,
3.4000000000000004,19.5,insufficient_clean_finite,,,False,
3.4000000000000004,20.0,insufficient_clean_finite,,,False,
3.45,0.0,fit_ok_best5,-0.0465462803201384,4.3826233092665043e-07,True,0.0009415625221013308
3.45,0.5,fit_ok_best5,-0.0466657171629597,4.5220255193188196e-07,True,0.0009690251847041403
3.45,1.0,fit_ok_best5,-0.0470475528300698,4.200159359369368e-07,True,0.0008927476790429139
3.45,1.5,fit_ok_best5,-0.0476364165983811,2.3322430256759586e-07,True,0.0004895924572452452
3.45,2.0,fit_ok_best5,-0.0484519670768207,1.8572240384816626e-07,True,0.0003833124123809112
3.45,2.5,fit_ok_best5,-0.0494929933481321,2.405252155412006e-07,True,0.0004859783158584773
3.45,3.0,fit_ok_best5,-0.0508022659239644,4.782476832397486e-07,True,0.0009413904567869877
3.45,3.5,fit_ok_best5,-0.0522924464687826,1.4622724058664568e-06,True,0.0027963358087279393
3.45,4.0,fit_ok_best5,-0.0538697554732071,1.8421622428056956e-06,True,0.003419659559661305
3.45,4.5,fit_ok_best5,-0.055767162144664,1.8339585726790735e-06,True,0.0032885994232979866
3.45,5.0,fit_ok_best5,-0.0878603271553349,0.0003329765183785,True,0.3789839272847296
3.45,5.5,fit_ok_best5,-0.0874663543807139,0.0004211973370868,True,0.4815535528706943
3.45,6.0,fit_ok_best5,-0.0863673583934388,0.0005015925821734,True,0.5807663815401644
3.45,6.5,fit_ok_best5,-0.0843914228324556,0.0005459252402121,True,0.6468965943327428
3.45,7.0,fit_ok_best5,-0.081323935975093,0.0004791768127057,True,0.5892198981274799
3.45,7.5,fit_ok_best5,-0.0696527073249221,0.0008331019843588,True,1.1960798314306325
3.45,8.0,fit_ok_best5,-0.0625541493150812,0.0009093247330509,True,1.4536601376683906
3.45,8.5,fit_ok_best5,0.0287370826245338,4.227502469059435e-05,False,
3.45,9.0,fit_ok_best5,0.0243610128972665,5.143248634039816e-06,False,
3.45,9.5,fit_ok_best5,0.02193387738902,6.001436874558789e-06,False,
3.45,10.0,fit_ok_best5,0.0198834893849527,8.54440622818663e-06,False,
3.45,10.5,fit_ok_best5,0.0176970288089414,8.659254628438317e-06,False,
3.45,11.0,fit_ok_best5,0.016334514677703,5.071304251041904e-06,False,
3.45,11.5,fit_ok_best5,0.0152068332094666,1.5142873262659146e-06,False,
3.45,12.0,fit_ok_best5,0.0142623804863759,2.5777684227825243e-06,False,
3.45,12.5,fit_ok_best5,0.0135056276819247,2.025563302936237e-06,False,
3.45,13.0,fit_ok_best5,0.0127306881296151,2.9552339131492787e-06,False,
3.45,13.5,fit_ok_best5,0.0121969374020099,2.751336008329537e-06,False,
3.45,14.0,fit_ok_best5,0.0115473232628195,2.311314794052228e-06,False,
3.45,14.5,fit_ok_best5,0.0111270394828669,3.964971493198017e-06,False,
3.45,15.0,fit_ok_best5,0.0105377012801374,3.887563982157407e-06,False,
3.45,15.5,fit_ok_best5,0.010199728351981,4.705408985686964e-06,False,
3.45,16.0,fit_ok_best5,0.0097782214445998,3.7790489394136294e-06,False,
3.45,16.5,fit_ok_best5,0.0091174817727354,4.852406554306819e-06,False,
3.45,17.0,fit_ok_best5,0.0087624980552329,5.160051961355448e-06,False,
3.45,17.5,fit_ok_best5,0.0084529630152217,1.949464946356543e-06,False,
3.45,18.0,fit_ok_best5,0.0081476884893516,1.7017869964425135e-06,False,
3.45,18.5,insufficient_clean_finite,,,False,
3.45,19.0,insufficient_clean_finite,,,False,
3.45,19.5,insufficient_clean_finite,,,False,
3.45,20.0,insufficient_clean_finite,,,False,
3.5,0.0,fit_ok_best5,-0.0462151448152835,3.822818374059334e-07,True,0.0008271787071832598
3.5,0.5,fit_ok_best5,-0.0463334589842577,3.9589497875623635e-07,True,0.0008544472772705055
3.5,1.0,fit_ok_best5,-0.0467230244834847,3.808135802108862e-07,True,0.0008150447973364681
3.5,1.5,fit_ok_best5,-0.0473300063588802,3.205120719892684e-07,True,0.0006771857784234862
3.5,2.0,fit_ok_best5,-0.0481392195390927,1.4031075228741386e-07,True,0.00029146868941959245
3.5,2.5,fit_ok_best5,-0.0491689503225976,1.815991222896972e-07,True,0.0003693369923462367
3.5,3.0,fit_ok_best5,-0.0504316900433388,2.4055272600677797e-07,True,0.0004769872391745298
3.5,3.5,fit_ok_best5,-0.0519390319263879,1.108258355277411e-06,True,0.0021337678315763034
3.5,4.0,fit_ok_best5,-0.0535052197631796,2.0175753186616763e-06,True,0.0037708009192219043
3.5,4.5,fit_ok_best5,-0.0553490572890474,2.097959400075406e-06,True,0.0037904157773081984
3.5,5.0,fit_ok_best5,-0.0574388252258622,1.8989866100082968e-06,True,0.0033061028016173034
3.5,5.5,fit_ok_best5,-0.0882427219492726,0.0004715514868362,True,0.5343800331853737
3.5,6.0,fit_ok_best5,-0.0873466018846501,0.0005775062719543,True,0.6611662726352591
3.5,6.5,fit_ok_best5,-0.0856007291468382,0.0006708666684693,True,0.7837160677901533
3.5,7.0,fit_ok_best5,-0.0827768032808669,0.0007095602141636,True,0.8571969272067895
3.5,7.5,fit_ok_best5,-0.0786002590631875,0.0005700056969589,True,0.7251956975112093
3.5,8.0,fit_ok_best5,-0.0643626477197168,0.0006922755500144,True,1.0755858786746726
3.5,8.5,fit_ok_best5,-0.03234257357292,0.006950278843725,True,21.489566462776402
3.5,9.0,fit_ok_best5,0.0270452011681713,1.8842014794419396e-05,False,
3.5,9.5,fit_ok_best5,0.024214884216053,7.010384986463896e-06,False,
3.5,10.0,fit_ok_best5,0.0218322900790137,6.799717003595139e-06,False,
3.5,10.5,fit_ok_best5,0.0199255215314305,9.465107333980696e-06,False,
3.5,11.0,fit_ok_best5,0.0178231033398898,8.044763855914362e-06,False,
3.5,11.5,fit_ok_best5,0.0165308354607106,4.222710329251309e-06,False,
3.5,12.0,fit_ok_best5,0.0154523258632668,1.74514567739978e-06,False,
3.5,12.5,fit_ok_best5,0.0145459675220837,2.6798739456007757e-06,False,
3.5,13.0,fit_ok_best5,0.0138040647136895,2.764839231440765e-06,False,
3.5,13.5,fit_ok_best5,0.0130496745472907,3.310489788008782e-06,False,
3.5,14.0,fit_ok_best5,0.0124839795469549,3.2013173288632294e-06,False,
3.5,14.5,fit_ok_best5,0.0118816268534889,2.44115366922448e-06,False,
3.5,15.0,fit_ok_best5,0.011381402850299,4.242824296028051e-06,False,
3.5,15.5,fit_ok_best5,0.0108764994119695,4.109618846514237e-06,False,
3.5,16.0,fit_ok_best5,0.0105452359527204,4.8579025353760785e-06,False,
3.5,16.5,fit_ok_best5,0.0101241378184115,3.958576875975237e-06,False,
3.5,17.0,fit_ok_best5,0.0094558109926011,4.985529994832486e-06,False,
3.5,17.5,fit_ok_best5,0.0091000155174973,5.283192639115892e-06,False,
3.5,18.0,insufficient_clean_finite,,,False,
3.5,18.5,insufficient_clean_finite,,,False,
3.5,19.0,insufficient_clean_finite,,,False,
3.5,19.5,insufficient_clean_finite,,,False,
3.5,20.0,insufficient_clean_finite,,,False,
3.55,0.0,fit_ok_best5,-0.0459264817881117,2.703936647470004e-07,True,0.0005887532730996023
3.55,0.5,fit_ok_best5,-0.0460437088733168,2.823553550405702e-07,True,0.0006132332992927085
3.55,1.0,fit_ok_best5,-0.0463945463184801,3.153131534245465e-07,True,0.000679634091602162
3.55,1.5,fit_ok_best5,-0.0469766230600158,3.562882256526698e-07,True,0.0007584372874088619
3.55,2.0,fit_ok_best5,-0.0478344949147663,1.873130219317011e-07,True,0.00039158565856180574
3.55,2.5,fit_ok_best5,-0.0488511139724551,1.3124300267265185e-07,True,0.0002686591809281028
3.55,3.0,fit_ok_best5,-0.0501038898760359,1.1792000100688473e-07,True,0.00023535099030960564
3.55,3.5,fit_ok_best5,-0.0515665158712852,7.516410574978391e-07,True,0.001457614587291499
3.55,4.0,fit_ok_best5,-0.053266879998648,1.9953431697321575e-06,True,0.003745935879448548
3.55,4.5,fit_ok_best5,-0.0549774232665258,2.4216186419197147e-06,True,0.0044047510742362675
3.55,5.0,fit_ok_best5,-0.0572579321553288,3.570034529181295e-06,True,0.006235004295119386
3.55,5.5,fit_ok_best5,-0.0890234521239596,0.0005088828976008,True,0.5716279086686196
3.55,6.0,fit_ok_best5,-0.0918130586029392,0.0002671618500642,True,0.290984587736681
3.55,6.5,fit_ok_best5,-0.0909316045516303,0.0003276192779135,True,0.36029197937168284
3.55,7.0,fit_ok_best5,-0.0892057303694604,0.0003478492353818,True,0.38994046003673133
3.55,7.5,fit_ok_best5,-0.0804197962823494,0.0008837103526488,True,1.0988716628255841
3.55,8.0,fit_ok_best5,-0.0748453776685931,0.0006021766663152,True,0.8045609295761328
3.55,8.5,fit_ok_best5,-0.0676831014444403,0.0009663890949406,True,1.4278144386363403
3.55,9.0,fit_ok_best5,0.0318379375922536,9.23998178008108e-05,False,
3.55,9.5,fit_ok_best5,0.0265801559135853,1.4815982608066246e-05,False,
3.55,10.0,fit_ok_best5,0.0240096366150176,5.632470091415109e-06,False,
3.55,10.5,fit_ok_best5,0.0218177403379168,7.555449482157789e-06,False,
3.55,11.0,fit_ok_best5,0.0200259884470646,1.0462925304664937e-05,False,
3.55,11.5,fit_ok_best5,0.0179956106860652,7.47097208263806e-06,False,
3.55,12.0,fit_ok_best5,0.0167637903837309,3.354192863913832e-06,False,
3.55,12.5,fit_ok_best5,0.0157270198316899,2.22202679831307e-06,False,
3.55,13.0,fit_ok_best5,0.0148550091751578,2.7975300048013765e-06,False,
3.55,13.5,fit_ok_best5,0.0140822695391911,3.147138844410851e-06,False,
3.55,14.0,fit_ok_best5,0.0134321431473392,3.252430317139401e-06,False,
3.55,14.5,fit_ok_best5,0.0128258568764438,3.2485500263338363e-06,False,
3.55,15.0,fit_ok_best5,0.0122330080232003,2.6122811903350567e-06,False,
3.55,15.5,fit_ok_best5,0.011734379445626,4.364754729685179e-06,False,
3.55,16.0,fit_ok_best5,0.0112307714878649,4.315216432694263e-06,False,
3.55,16.5,fit_ok_best5,0.0109053911271629,5.036010950092554e-06,False,
3.55,17.0,fit_ok_best5,0.0104842334416646,4.152701066656351e-06,False,
3.55,17.5,fit_ok_best5,0.0098076910933322,5.1190833734834775e-06,False,
3.55,18.0,insufficient_clean_finite,,,False,
3.55,18.5,insufficient_clean_finite,,,False,
3.55,19.0,insufficient_clean_finite,,,False,
3.55,19.5,insufficient_clean_finite,,,False,
3.55,20.0,insufficient_clean_finite,,,False,
